depArr,distance,angle_error,distance_long,operation_mode,angle_sum,QDepDep,QDepArr,QArrDep,QArrArr,NDepDep,NDepArr,NArrDep,NArrArr,Pressure,VisibilityInMeters,TemperatureInCelsius,WindSpeedInMPS,isRain,isSnow,isDrizzle,isFog,isMist,isHaze,isHail,flightNumber,airline,aircraftModel,AvgSpdLast5Dep,AvgSpdLast5Arr,AvgSpdLast5,AvgSpdLast10Dep,AvgSpdLast10Arr,AvgSpdLast10,TaxiTime
0,404.652203344,0,0,1,200.09,1,0,0,0,2,1,0,0,30.18,5000.0,7.0,0.0,0,0,0,0,1,0,0,"FR3501","RYR","B738",202.363998323,435.289399398,317.373743,216.052274424,393.564869406,251.029400568,0.6
1,2321.63730238,0,0,1,633.67,0,0,0,1,0,0,0,1,30.199999,10000.0,13.0,1.5444,0,0,0,0,0,0,0,"MT2843","TCX","A332",158.054919137,373.92314748,254.975063085,153.559037106,381.398468741,265.989033308,4.98333333333
0,1949.33907492,2,866.249197354,1,471.18,0,1,0,0,0,1,0,0,30.18,5000.0,7.0,0.0,0,0,0,0,1,0,0,"FR2626","RYR","B738",291.718486841,435.289399398,405.109694657,245.155084788,393.564869406,306.52143649,7.68333333333
0,2467.090392,0,1078.7794131,1,651.06,1,0,0,0,1,0,0,0,30.18,5000.0,7.0,0.0,0,0,0,0,1,0,0,"LH2505","DLH","A321",327.917301885,435.289399398,422.305387225,256.301180011,393.564869406,301.887453891,10.8833333333
0,2543.99815896,2,1078.7794131,1,620.7,2,1,0,0,2,0,0,0,30.18,5000.0,7.0,0.0,0,0,0,0,1,0,0,"ZB3762","MON","A320",318.069591774,435.289399398,307.874793481,249.769556165,393.564869406,294.194877039,11.25
0,1770.41572774,0,0,1,505.49,4,2,0,0,3,0,0,0,30.18,5000.0,7.0,0.0,0,0,0,0,1,0,0,"BA1385","BAW","A319",301.699445094,435.289399398,301.699445094,252.031721709,393.564869406,309.536594047,16.2833333333
0,2516.68293712,2,771.178403464,1,782.24,3,2,0,0,4,0,0,0,30.18,5000.0,7.0,0.0,0,0,0,0,1,0,0,"ZB580","MON","A321",188.560503959,435.289399398,188.560503959,240.1394954,393.564869406,296.835099308,13.4833333333
0,1647.50094881,0,530.88914334,1,386.99,2,0,0,0,2,0,0,0,30.18,5000.0,7.0,0.0,0,0,0,0,1,0,0,"U21831","EZY","A320",326.106222061,435.289399398,343.961881988,267.019700192,393.564869406,304.204820616,12.9166666667
0,1880.66699661,0,1250.57205621,1,354.42,5,2,0,0,5,1,0,0,30.18,5000.0,7.0,0.0,0,0,0,0,1,0,0,"U21917","EZY","A320",161.970404134,450.367217275,238.890293431,244.038313098,400.745144374,273.382543456,16.6833333333
0,2511.05638471,2,918.998465486,1,766.95,5,2,0,0,5,0,0,0,30.18,5000.0,7.0,0.0,0,0,0,0,1,0,0,"ZB652","MON","A321",175.148767418,435.289399398,175.148767418,251.533034651,393.564869406,298.727077322,15.6166666667
0,2731.09618524,2,2101.44864127,1,397.26,5,2,0,0,5,1,0,0,30.18,5000.0,7.0,0.0,0,0,0,0,1,0,0,"null","TCX","A332",159.006170525,450.367217275,216.209117995,238.537881149,400.745144374,258.954281545,16.4166666667
1,765.023398618,0,523.558588724,1,224.19,0,0,0,0,0,0,0,0,30.18,10000.0,12.0,1.5444,0,0,0,0,0,0,0,"VS76","VIR","B744",162.56606641,413.835506935,347.721465721,158.011490682,389.668471277,367.87965736,2.86666666667
1,2176.75469163,0,0,1,581.81,0,0,0,1,0,0,0,1,30.18,10000.0,12.0,1.5444,0,0,0,0,0,0,0,"EY15","ETD","B77W",162.56606641,389.81206803,337.773459494,158.011490682,394.603857623,382.485486533,9.26666666667
0,1748.74187788,0,872.435580953,1,345.06,5,1,0,0,5,1,0,0,30.18,5000.0,7.0,0.0,0,0,0,0,1,0,0,"U21845","EZY","A320",147.051774377,455.293405403,258.752595087,224.375609736,411.428308017,216.950681253,19.0166666667
1,1896.86736652,0,1345.31585504,1,391.95,0,0,2,0,0,0,2,0,30.18,6000.0,8.0,0.5148,0,0,0,1,0,0,0,"FR552","RYR","B738",209.686928103,367.563210632,209.686928103,179.532164345,361.32588621,196.409785072,3.46666666667
1,2539.32374079,0,0,1,721.02,0,0,0,0,0,0,0,0,30.18,10000.0,12.0,1.5444,0,0,0,0,0,0,0,"MT2605","TCX","A332",162.56606641,371.429976415,331.408251349,158.011490682,379.733912706,365.401949283,5.76666666667
0,1805.9964231,2,1361.26360167,1,350.53,2,0,0,0,0,0,0,0,30.18,9000.0,11.0,0.5148,0,0,0,0,0,0,0,"4U7343","GWI","A319",143.698323923,386.392290585,183.089557798,166.129413941,415.492432658,210.989925614,20.0166666667
1,2008.07003704,0,573.011987572,1,468.01,0,0,1,2,0,0,1,2,30.18,10000.0,11.0,2.574,0,0,0,0,0,0,0,"MT2719","TCX","A332",141.148124082,385.792619004,253.212359324,136.95199964,362.88400777,207.565332187,4.91666666667
1,2219.30759716,0,1345.31585504,1,580.21,0,0,1,0,0,0,5,0,30.18,5000.0,7.0,0.0,0,0,0,0,1,0,0,"KL1073","KLM","B737",161.970404134,435.289399398,161.970404134,244.038313098,393.564869406,252.966143061,4.33333333333
0,1699.68289947,0,583.754620614,1,293.31,0,0,0,0,1,0,0,0,30.18,9000.0,11.0,0.5148,0,0,0,0,0,0,0,"U21985","EZY","A320",124.412972291,386.392290585,178.589026089,149.780869854,415.492432658,197.399072042,9.5
0,1922.02285339,2,1247.39100502,1,449.35,1,0,0,0,2,0,0,0,30.18,9000.0,11.0,0.5148,0,0,0,0,0,0,0,"FR553","RYR","B738",128.037097158,386.392290585,181.099586183,145.003750646,415.492432658,204.417907661,8.68333333333
1,1816.88162958,2,1272.96101076,1,555.08,0,0,0,0,0,0,5,0,30.18,5000.0,7.0,0.0,0,0,0,0,1,0,0,"FR4777","RYR","B738",147.051774377,450.367217275,227.736229139,224.375609736,400.745144374,208.148366549,5.31666666667
0,2479.88890842,2,1602.95268321,1,455.18,2,2,0,0,1,0,0,0,30.18,9000.0,12.0,0.5148,0,0,0,0,0,0,0,"MT1884","TCX","A321",199.220043403,339.452600918,240.17809739,161.816507847,415.682264068,210.638841787,18.5333333333
0,2412.13322003,0,1078.7794131,1,620.15,3,0,0,0,3,0,0,0,30.18,9000.0,11.0,0.5148,0,0,0,0,0,0,0,"QR22","QTR","B788",149.760879042,386.392290585,157.022182195,154.383524783,415.492432658,207.887388641,10.95
0,1681.47183909,0,965.565963904,1,334.71,1,0,0,0,1,0,0,0,30.18,9000.0,11.0,0.5148,0,0,0,0,0,0,0,"EW9341","EWG","A320",160.545869016,386.392290585,182.687733767,153.798821696,415.492432658,213.836666015,14.6666666667
1,1452.10600065,0,0,1,653.65,0,0,3,0,0,0,2,0,30.18,5000.0,7.0,0.0,0,0,0,0,1,0,0,"LH940","DLH","A321",202.363998323,491.911927219,280.514960598,216.052274424,394.550740987,280.045737286,5.65
0,558.883651109,0,0,1,121.88,2,1,0,0,2,1,0,0,30.18,10000.0,13.0,1.0296,0,0,0,0,0,0,0,"LX391","SWR","BCS1",158.395482487,345.200736871,278.733254633,161.739418377,400.247071137,242.995919929,6.2
0,2060.09354129,0,1275.28270994,1,530.97,1,0,0,0,2,0,0,0,30.18,9000.0,12.0,0.5148,0,0,0,0,0,0,0,"AF1669","AFR","A319",190.198636618,339.452600918,222.670248103,159.117866888,415.682264068,189.846215149,14.3833333333
0,1922.02285339,2,1247.39100502,1,449.35,0,0,0,0,0,0,0,0,30.18,9000.0,12.0,0.5148,0,0,0,0,0,0,0,"FR4776","RYR","B738",165.083354266,339.452600918,223.779279345,154.390839095,415.682264068,201.184152717,7.36666666667
1,1432.63293948,0,756.763163946,1,316.16,0,0,0,0,0,0,4,0,30.18,6000.0,8.0,0.5148,0,0,0,1,0,0,0,"SK2547","SAS","B738",181.469520557,444.592574731,181.469520557,198.051651855,380.967289804,239.971211996,2.31666666667
0,1701.49215153,2,771.178403464,1,398.66,3,3,0,0,2,1,0,0,30.18,10000.0,13.0,1.0296,0,0,0,0,0,0,0,"LS811","EXS","B738",174.574961117,367.91398054,264.192785729,162.16792008,401.601689969,214.638069998,12.5
0,2465.21306067,0,1078.7794131,1,542.43,2,1,0,0,2,0,0,0,30.18,10000.0,14.0,1.0296,0,0,0,0,0,0,0,"SK2548","SAS","B738",194.542749431,340.467381645,206.372872945,159.392560431,339.959991281,197.685689826,10.8166666667
0,2312.5380021,2,771.178403464,1,726.01,1,2,0,0,1,1,0,0,30.18,10000.0,13.0,1.5444,0,0,0,0,0,0,0,"EY16","ETD","B77W",168.001413529,339.90605989,199.109418524,171.288187323,363.149175238,229.906093217,15.9666666667
0,2511.59335004,0,771.178403464,1,836.62,4,1,0,0,2,0,0,0,30.18,10000.0,13.0,1.0296,0,0,0,0,0,0,0,"null","TOM","B738",157.741607779,366.871329636,263.881122857,159.143738397,408.619273455,252.029610124,21.3
0,398.28830484,0,0,1,114.35,0,0,0,0,3,1,0,0,30.18,10000.0,13.0,1.0296,0,0,0,0,0,0,0,"MT486","TCX","A321",124.242371432,345.200736871,216.89839756,161.731207418,400.247071137,240.545591645,1.21666666667
1,1077.51663006,0,527.218463518,1,272.45,0,0,1,0,0,0,1,0,30.18,7000.0,10.0,0.5148,0,0,0,0,0,0,0,"SK539","SAS","A321",143.698323923,455.293405403,244.985598262,166.129413941,411.428308017,203.478001198,5.31666666667
0,2451.23471473,0,1078.7794131,1,512.02,0,1,0,0,0,1,0,0,30.18,10000.0,13.0,1.5444,0,0,0,0,0,0,0,"BY184","TOM","B788",162.953030445,339.90605989,188.998506706,176.575833531,363.149175238,226.439814781,14.55
1,518.484666581,0,0,1,90.3,0,0,0,1,0,0,0,1,30.18,10000.0,11.0,1.0296,0,0,0,0,0,0,0,"TK1993","THY","B738",162.56606641,355.088561788,355.088561788,158.011490682,391.14303768,359.387605563,3.2
0,1960.86506178,2,771.178403464,1,557.49,1,0,0,0,1,0,0,0,30.18,10000.0,13.0,1.5444,0,0,0,0,0,0,0,"LH941","DLH","A321",169.7446122,340.467381645,240.674108762,163.743109989,339.959991281,228.786253161,11.8333333333
0,1863.02462808,0,678.544915794,1,556.25,1,1,0,0,1,0,0,0,30.18,10000.0,13.0,1.5444,0,0,0,0,0,0,0,"null","null","C25A",179.302957375,340.467381645,208.343439977,168.849219931,339.959991281,231.745006612,11.2
1,1890.42892753,0,0,1,750.99,0,0,0,0,0,0,0,0,30.18,10000.0,10.0,1.0296,0,0,0,0,0,0,0,"SQ51","SIA","A359",162.56606641,297.189554754,297.189554754,158.011490682,355.512530845,322.455510238,3.5
0,2062.24502231,0,1078.7794131,1,439.7,1,0,0,0,1,0,0,0,30.18,10000.0,14.0,1.0296,0,0,0,0,0,0,0,"MT1966","TCX","A321",174.918308551,357.708421856,243.055637614,171.45986104,362.811201198,241.864873188,9.75
1,1889.93942898,0,0,1,398.52,0,0,0,0,0,0,0,0,30.18,10000.0,10.0,1.0296,0,0,0,0,0,0,0,"VS86","VIR","B744",162.56606641,317.342004877,317.342004877,158.011490682,360.757643998,332.164543715,4.95
1,723.478799924,0,0,1,344.57,0,0,1,0,0,0,2,0,30.18,10000.0,13.0,1.0296,0,0,0,0,0,0,0,"U21832","EZY","A320",158.395482487,366.871329636,260.702767909,161.739418377,408.619273455,241.686508006,3.1
0,1666.86046277,0,763.480331978,1,402.83,0,0,0,0,0,0,0,0,30.18,10000.0,14.0,1.0296,0,0,0,0,0,0,0,"LS765","EXS","B738",174.652450827,357.708421856,286.398005546,168.802740636,362.811201198,233.899222779,9.81666666667
0,1468.14829912,2,1074.08160752,1,641.24,3,1,0,0,4,0,0,0,30.18,10000.0,15.0,2.0592,0,0,0,0,0,0,0,"AA735","AAL","A332",128.098658753,480.51841715,128.098658753,168.816049369,410.21223852,234.341239096,16.7333333333
0,2396.10730088,2,1417.43726795,1,1098.54,4,1,0,0,3,0,0,0,30.18,10000.0,15.0,2.0592,0,0,0,0,0,0,0,"MT2734","TCX","A332",180.84380042,480.51841715,253.780584625,190.439279057,410.21223852,282.573190143,21.0666666667
1,1672.88435329,0,655.085138283,1,344.5,0,0,1,1,0,0,3,1,30.18,10000.0,13.0,1.0296,0,0,0,0,0,0,0,"DY1326","NAX","B738",157.741607779,367.91398054,214.675808283,159.143738397,401.601689969,219.227543814,3.3
0,2585.05916453,0,2015.77787037,1,601.6,2,1,0,0,2,0,0,0,30.18,10000.0,14.0,1.0296,0,0,0,0,0,0,0,"U29004","EZY","A320",188.253697452,357.708421856,252.216718284,178.999154826,362.811201198,230.280079131,12.8333333333
1,2181.87299367,0,1496.16346175,1,407.93,0,0,1,0,0,0,1,0,30.18,10000.0,13.0,1.5444,0,0,0,0,0,0,0,"KL1081","KLM","B739",162.953030445,345.200736871,255.146573246,176.575833531,400.247071137,234.911190765,12.3833333333
0,3247.11808576,0,1975.20071558,1,819.69,0,2,0,0,0,0,0,0,30.18,10000.0,14.0,1.0296,0,0,0,0,0,0,0,"VS75","VIR","B744",195.398952457,353.192214767,310.524029591,187.350954916,360.031772201,264.392353037,17.1333333333
0,2259.55901643,2,1417.43726795,1,648.99,2,1,0,0,1,0,0,0,30.18,10000.0,14.0,1.0296,0,0,0,0,0,0,0,"LH2501","DLH","A321",200.034757695,408.627926671,319.475687421,197.288753563,376.914331771,281.265662517,13.2166666667
0,1865.61695702,2,1417.43726795,1,509.12,3,1,0,0,2,0,0,0,30.18,10000.0,14.0,1.0296,0,0,0,0,0,0,0,"EK22","UAE","A388",188.645576424,408.627926671,311.365795661,181.649013625,376.914331771,281.791256972,20.7333333333
0,1612.04547641,2,1169.95752133,1,494.78,4,1,0,0,5,1,0,0,30.18,10000.0,15.0,2.0592,0,0,0,0,0,0,0,"SN2174","BEL","A319",120.616157436,476.966039022,169.894944548,157.44652582,408.716710333,211.837764587,17.25
0,2407.59554685,0,1660.53023055,1,502.77,1,1,0,0,3,0,0,0,30.18,10000.0,14.0,1.0296,0,0,0,0,0,0,0,"MT2848","TCX","A332",172.682075782,408.627926671,289.075464382,173.800192167,376.914331771,274.155261033,6.08333333333
0,2817.9710278,2,1417.43726795,1,927.64,4,0,0,0,3,0,0,0,30.18,10000.0,14.0,1.0296,0,0,0,0,0,0,0,"VS109","VIR","A333",209.533439984,480.51841715,340.583819439,198.893568718,410.21223852,295.95377452,22.5166666667
1,2482.245947,0,991.293446002,1,434.09,0,0,0,0,0,0,0,0,30.15,8000.0,7.0,1.0296,0,0,0,0,0,0,0,"DL421","DAL","B763",162.56606641,351.840339414,351.840339414,158.011490682,361.635157914,341.624295381,5.68333333333
0,2920.13399486,0,1417.43726795,1,812.34,6,1,0,0,4,0,0,0,30.18,10000.0,15.0,2.0592,0,0,0,0,0,0,0,"DY1327","NAX","B738",183.218460302,480.51841715,211.193988546,177.950268042,410.21223852,241.276277856,24.3
1,1797.27553679,0,789.781958806,1,660.97,0,0,1,1,0,0,2,1,30.18,10000.0,13.0,1.5444,0,0,0,0,0,0,0,"FR3502","RYR","B738",169.7446122,339.90605989,181.400440011,163.743109989,363.149175238,230.066847322,4.65
1,1687.16509946,0,665.350549079,1,344.49,0,0,0,0,0,0,1,0,30.18,10000.0,14.0,1.0296,0,0,0,0,0,0,0,"null","AWC","B752",195.398952457,357.708421856,259.235057684,187.350954916,362.811201198,232.803965315,3.48333333333
0,1145.58015222,2,822.871796941,1,568.25,3,0,0,0,3,0,0,0,30.18,10000.0,15.0,1.5444,0,0,0,0,0,0,0,"KL1082","KLM","B739",114.835531387,476.966039022,165.837472761,147.839665903,408.716710333,212.184803228,15.4166666667
0,1398.8388521,0,1074.08160752,1,519.5,1,0,0,0,1,0,0,0,30.18,10000.0,15.0,1.5444,0,0,0,0,0,0,0,"BE813","STK","AT76",106.949257618,476.966039022,148.883372066,138.174170962,408.716710333,180.038680306,13.65
0,2420.16991345,0,1417.43726795,1,601.08,1,0,0,0,3,0,0,0,30.18,10000.0,15.0,1.5444,0,0,0,0,0,0,0,"DY4480","NAX","B738",122.977109879,476.966039022,122.977109879,121.796633658,408.716710333,146.436027214,5.11666666667
0,3103.4149511,2,1417.43726795,1,927.95,3,0,0,0,1,0,0,0,30.18,10000.0,15.0,1.5444,0,0,0,0,0,0,0,"SQ51","SIA","A359",95.6293839265,476.966039022,145.345154774,139.423922114,408.716710333,136.721906764,17.55
0,1560.66962736,0,1074.08160752,1,717.79,2,0,0,0,2,0,0,0,30.18,10000.0,15.0,1.5444,0,0,0,0,0,0,0,"U21837","EZY","A320",106.961911427,476.966039022,163.164117691,117.53028509,408.716710333,141.890137563,9.3
0,997.150515888,2,756.386081791,1,544.94,2,0,0,0,2,0,0,0,30.18,10000.0,14.0,3.6036,0,0,0,0,0,0,0,"FR2141","RYR","B738",198.886202989,476.966039022,198.886202989,156.860867188,408.716710333,182.361837875,9.51666666667
0,1639.55756173,0,1074.08160752,1,716.68,2,0,0,0,3,0,0,0,30.18,10000.0,15.0,2.0592,0,0,0,0,0,0,0,"LS895","EXS","B738",194.276894204,480.51841715,263.502146477,194.83792333,410.21223852,291.488916949,13.4
0,2423.29437314,0,1417.43726795,1,770.21,3,0,0,0,4,0,0,0,30.18,10000.0,15.0,2.0592,0,0,0,0,0,0,0,"BY112","TOM","B788",169.399084306,480.51841715,258.532133696,179.022330365,410.21223852,273.803799039,15.2333333333
0,2797.77363161,2,1417.43726795,1,891.51,1,1,0,0,1,0,0,0,30.18,10000.0,14.0,3.6036,0,0,0,0,0,0,0,"HU7904","CHH","A333",213.411581626,476.966039022,213.411581626,154.520482776,408.716710333,179.3783682,19.1833333333
0,2771.37209892,2,1078.7794131,1,657.89,2,0,0,0,1,0,0,0,30.18,10000.0,14.0,3.0888,0,0,0,0,0,0,0,"DL221","DAL","B763",149.441478852,390.774329641,142.773955087,132.236758344,371.983272204,161.187083266,14.1
0,2121.3051644,0,1953.33745533,1,446.59,0,0,0,0,0,0,0,0,30.18,10000.0,14.0,3.6036,0,0,0,0,0,0,0,"EI3323","EIN","AT76",204.980500377,476.966039022,204.980500377,155.964878998,408.716710333,176.931936222,14.6666666667
0,1957.18891647,0,977.407659449,1,524.24,4,2,0,0,2,1,0,0,30.18,10000.0,14.0,3.0888,0,0,0,0,0,0,0,"LH943","DLH","A321",207.213824941,463.558132119,257.347532511,157.087868184,410.633276987,190.162321195,19.1333333333
0,1160.27363326,2,756.386081791,1,576.1,3,1,0,0,3,1,0,0,30.18,10000.0,14.0,3.0888,0,0,0,0,0,0,0,"FR1145","RYR","B738",194.109457986,463.558132119,183.206477796,158.543283933,410.633276987,191.046340392,14.95
0,1612.04547641,0,1169.95752133,1,481.62,1,1,0,0,3,1,0,0,30.18,10000.0,14.0,3.0888,0,0,0,0,0,0,0,"U21841","EZY","A319",115.032037836,463.558132119,177.772655349,156.959120412,410.633276987,191.376577863,10.4833333333
0,2771.9354425,0,1417.43726795,1,890.16,4,1,0,0,4,0,0,0,30.18,10000.0,14.0,3.0888,0,0,0,0,0,0,0,"CX358","CPA","B77W",124.830604795,463.558132119,179.600211444,164.905552586,410.633276987,196.505896535,16.6333333333
0,2525.80197522,0,918.998465486,1,652.06,3,0,0,0,2,0,0,0,30.18,10000.0,14.0,3.0888,0,0,0,0,0,0,0,"CO659","FCB","A319",122.110280911,390.774329641,117.744591038,126.839625979,371.983272204,128.653876083,18.4666666667
0,2922.01132619,0,1417.43726795,1,920.97,5,1,0,0,5,0,0,0,30.18,10000.0,14.0,3.0888,0,0,0,0,0,0,0,"SK4608","SAS","B738",129.233601269,463.558132119,183.76130106,171.322591448,410.633276987,195.487563001,18.55
0,2854.74528462,0,1417.43726795,1,928.09,5,1,0,0,5,0,0,0,30.18,10000.0,14.0,3.0888,0,0,0,0,0,0,0,"VS73","VIR","B744",131.568971047,463.558132119,131.568971047,169.391397994,410.633276987,194.458251779,20.0666666667
1,1925.90397613,0,713.174933874,1,445.15,0,0,1,0,0,0,3,0,30.18,10000.0,14.0,1.0296,0,0,0,0,0,0,0,"U21924","EZY","A320",174.652450827,340.467381645,218.260676483,168.802740636,339.959991281,208.685047504,3.96666666667
0,668.876489488,0,0,1,316.31,0,0,0,0,0,0,0,0,30.18,10000.0,14.0,3.0888,0,0,0,0,0,0,0,"FR36","RYR","B738",139.563161128,390.774329641,148.12802677,166.836309557,371.983272204,162.950341059,5.26666666667
0,511.183903987,0,0,1,357.64,1,0,0,0,2,0,0,0,30.18,10000.0,14.0,3.0888,0,0,0,0,0,0,0,"FR3503","RYR","B738",157.997276689,390.774329641,148.754312545,141.413940742,371.983272204,166.257806803,7.28333333333
1,1540.18576631,0,642.123375514,1,369.08,0,0,0,0,0,0,1,0,30.18,10000.0,14.0,1.0296,0,0,0,0,0,0,0,"FR2627","RYR","B738",200.034757695,353.192214767,251.323729602,197.288753563,360.031772201,268.860867574,3.01666666667
0,722.954086062,0,558.402286347,1,188.27,2,0,0,0,3,0,0,0,30.18,10000.0,14.0,3.0888,0,0,0,0,0,0,0,"EI3723","EIN","AT76",121.01292615,390.774329641,121.01292615,130.288043639,371.983272204,134.57047646,2.53333333333
0,388.901663668,2,0,1,205.09,2,0,0,0,2,0,0,0,30.18,10000.0,14.0,3.0888,0,0,0,0,0,0,0,"FR555","RYR","B738",138.704478217,390.774329641,131.287233912,133.969039743,371.983272204,131.428102479,5.21666666667
1,1874.76370272,0,970.629457785,1,505.09,0,0,0,0,0,0,4,0,30.18,10000.0,14.0,1.0296,0,0,0,0,0,0,0,"FR3205","RYR","B738",209.533439984,408.627926671,271.358567166,198.893568718,376.914331771,290.941298378,3.5
0,1817.44348924,0,0,1,505.21,1,0,0,0,1,0,0,0,30.15,10000.0,15.0,2.574,0,0,0,0,0,0,0,"BA1391","BAW","A321",152.687875716,390.774329641,152.687875716,151.064677284,371.983272204,147.730915402,10.9
0,1826.44251323,0,973.58286355,1,425.91,4,0,0,0,2,0,0,0,30.15,10000.0,15.0,2.574,0,0,0,0,0,0,0,"U21801","EZY","A319",146.725220136,390.774329641,146.725220136,152.361248412,371.983272204,147.739766341,23.3166666667
0,2233.54827632,2,1078.7794131,1,418.47,2,0,0,0,3,0,0,0,30.15,10000.0,15.0,2.574,0,0,0,0,0,0,0,"FI441","ICE","B752",148.354545364,390.774329641,148.354545364,143.52951179,371.983272204,139.820889638,12.9
0,1826.49887163,2,1361.26360167,1,348.77,6,0,0,0,4,0,0,0,30.15,10000.0,15.0,2.574,0,0,0,0,0,0,0,"U21827","EZY","A320",168.073232875,390.774329641,168.073232875,145.091756893,371.983272204,142.908911956,20.2666666667
0,1699.68289947,0,583.754620614,1,293.31,2,0,0,0,2,0,0,0,30.15,10000.0,14.0,2.574,0,0,0,0,0,0,0,"null","EZY","A320",199.358614447,390.774329641,199.358614447,187.165081376,371.983272204,187.165081376,8.56666666667
0,1560.7524632,0,1010.51894597,1,224.43,1,0,0,0,3,0,0,0,30.15,10000.0,15.0,2.574,0,0,0,0,0,0,0,"U21887","EZY","A320",158.742636743,390.774329641,158.742636743,139.877781447,371.983272204,139.877781447,6.31666666667
1,355.282083816,0,0,1,222.33,0,0,1,0,0,0,5,0,30.18,10000.0,14.0,3.0888,0,0,0,0,0,0,0,"AF1068","AFR","A320",139.563161128,463.558132119,139.563161128,166.836309557,410.633276987,161.384819462,2.95
0,1869.2922804,0,530.724853772,1,621.22,3,0,0,0,4,0,0,0,30.15,10000.0,15.0,2.574,0,0,0,0,0,0,0,"U21951","EZY","A320",151.084278693,390.774329641,151.084278693,151.886077204,371.983272204,151.886077204,9.63333333333
0,1914.85827163,0,1358.08255047,1,392.34,5,0,0,0,5,0,0,0,30.15,10000.0,15.0,2.574,0,0,0,0,0,0,0,"KL1084","KLM","B738",156.545528006,390.774329641,156.545528006,151.635374071,371.983272204,151.635374071,11.2333333333
0,1848.77088083,2,949.049037893,1,358.57,4,0,0,0,4,0,0,0,30.15,10000.0,15.0,2.574,0,0,0,0,0,0,0,"FR3234","RYR","B738",174.971548305,390.774329641,174.971548305,161.663046835,371.983272204,161.663046835,9.15
0,2063.49215067,0,1078.7794131,1,500.2,0,0,0,0,0,0,0,0,30.15,10000.0,14.0,2.0592,0,0,0,0,0,0,0,"VS77","VIR","A333",180.753185336,390.774329641,180.753185336,174.413209105,371.983272204,174.413209105,5.73333333333
0,1436.61743281,0,885.746676394,1,180.09,1,0,0,0,1,0,0,0,30.15,10000.0,14.0,2.0592,0,0,0,0,0,0,0,"EK18","UAE","A388",234.710809744,390.774329641,234.710809744,196.726723243,371.983272204,196.726723243,16.7166666667
1,2187.91059973,0,0,1,601.67,0,0,2,0,0,0,5,0,30.18,10000.0,15.0,2.0592,0,0,0,0,0,0,0,"ZB653","MON","A321",120.616157436,480.51841715,120.616157436,157.44652582,410.21223852,192.059151956,5.93333333333
0,1819.55872878,0,719.682912873,1,252.59,1,0,0,0,0,0,0,0,30.15,10000.0,14.0,2.0592,0,0,0,0,0,0,0,"U21941","EZY","A320",202.481690867,390.774329641,202.481690867,176.78298478,371.983272204,176.78298478,12.5666666667
0,816.393952603,0,558.402286347,1,189.26,0,0,0,0,1,0,0,0,30.15,10000.0,14.0,2.574,0,0,0,0,0,0,0,"LS931","EXS","B738",192.631348953,390.774329641,192.631348953,174.588438479,371.983272204,174.588438479,4.0
0,1973.19370007,2,0,1,527.7,1,0,0,0,1,0,0,0,30.15,10000.0,14.0,2.574,0,0,0,0,0,0,0,"AF1069","AFR","A320",198.629634798,390.774329641,198.629634798,189.691410067,371.983272204,189.691410067,7.11666666667
0,2511.59335004,2,771.178403464,1,835.46,2,0,0,0,1,0,0,0,30.15,10000.0,14.0,2.574,0,0,0,0,0,0,0,"ZB564","MON","A321",182.100100826,390.774329641,182.100100826,208.405455285,371.983272204,208.405455285,11.3
0,1665.35851654,0,1125.34691152,1,225.0,0,0,0,0,1,0,0,0,30.15,10000.0,14.0,2.574,0,0,0,0,0,0,0,"U21973","EZY","A320",209.365234816,390.774329641,209.365234816,205.923462841,371.983272204,205.923462841,4.93333333333
0,1778.57083384,0,681.189229863,1,292.2,2,0,0,0,2,0,0,0,30.15,10000.0,14.0,2.574,0,0,0,0,0,0,0,"U21833","EZY","A319",247.921274913,390.774329641,247.921274913,220.276311933,371.983272204,220.276311933,9.51666666667
0,1665.35851654,0,1125.34691152,1,225.0,2,0,0,0,2,0,0,0,30.15,10000.0,14.0,2.574,0,0,0,0,0,0,0,"U21895","EZY","A320",244.479598309,390.774329641,244.479598309,221.919106378,371.983272204,221.919106378,8.18333333333
0,2087.47348337,0,1078.7794131,1,500.85,0,1,0,0,0,1,0,0,30.15,10000.0,14.0,2.574,0,0,0,0,0,0,0,"BY288","TOM","B738",245.499511954,340.335268784,241.719464255,222.064573376,374.481597727,211.90978254,4.41666666667
0,1560.7524632,0,1010.51894597,1,224.43,0,0,0,0,0,0,0,0,30.15,10000.0,14.0,2.574,0,0,0,0,0,0,0,"U22922","EZY","A319",284.573862734,340.335268784,291.793585742,233.33698178,374.481597727,250.579410279,5.56666666667
0,2553.95406826,2,1078.7794131,1,572.48,0,1,0,0,0,0,0,0,30.15,10000.0,14.0,3.0888,0,0,0,0,0,0,0,"ZB698","MON","A321",296.195821885,340.335268784,280.353990085,252.78052835,374.481597727,264.137632499,17.6166666667
0,1819.55872878,0,719.682912873,1,252.59,1,1,0,0,0,0,0,0,30.15,10000.0,14.0,3.0888,0,0,0,0,0,0,0,"U21957","EZY","A320",257.676035604,385.04695205,405.187621308,252.798655258,431.006495536,323.453542782,9.38333333333
1,1995.26214864,0,0,1,429.99,0,0,0,0,0,0,0,0,30.18,9000.0,12.0,0.5148,0,0,0,0,0,0,0,"EY21","ETD","B77W",165.083354266,386.392290585,165.083354266,154.390839095,415.492432658,174.086456032,5.2
